"Data Source","World Development Indicators",

"Last Updated Date","2017-03-23",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"Euro area","EMU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","10808.8037529231","11426.1697223933","12043.8200603408","12619.3272620881","13190.7109308185","13722.1864020801","14326.5031485263","14975.2065385835","15702.0484891042","16682.9710349159","17520.0611340518","18087.3375976943","18851.2816828687","19887.9250829273","20410.6224051818","20149.9973823146","21065.0328203099","21624.6521173874","22203.6378854358","22966.420265523","23368.8630799766","23399.0698826945","23506.5390744675","23785.1841361556","24307.8278929442","24821.1412269815","25379.3978875419","25952.4227310042","26978.6248920452","27961.8027206465","28824.6800301099","29481.1325291532","29765.2562493424","29455.744639774","30103.791574686","30776.7697424","31237.4219832376","32017.0843232492","32899.5489512973","33792.7953634905","34966.5243081174","35563.7409488075","35737.7552120097","35801.6429792255","36434.2027857446","36861.3677755624","37878.2366529234","38822.1234988716","38801.3000194275","36927.15798467","37611.5357076557","38103.6426053111","37855.5811913381","37468.5046917097","37914.5080830738","38594.3378586627","",
"Eritrea","ERI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","373.165573969592","424.691746864192","515.298150633708","527.309592606915","569.205826677516","603.294050471249","599.892196492934","583.803829443648","548.585695331023","577.053312647505","573.446873113621","538.342801399216","527.811581028366","525.083320733658","506.323083450247","501.675902153958","443.10980315156","450.977009325842","451.426693297243","480.376164704132","","","","","",
"Spain","ESP","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","7360.39563677275","8155.64861593419","8885.29129629818","9652.93541489165","10064.8498589491","10578.7240686225","11229.6789488775","11573.7705282152","12177.0153887512","13131.5817382187","13543.7891052309","14017.1649389722","15022.8716523581","16046.7156512303","16785.7455858587","16697.9781900265","17053.4774342958","17329.9124777463","17343.8427023637","17197.7775655602","17465.9300157059","17303.4372567658","17425.7346879081","17650.6309908786","17892.3541467375","18240.8841704035","18777.2327077836","19769.9866898643","20731.5024982379","21689.851432689","22475.8673370416","22995.6522411211","23132.87578245","22823.191796322","23304.336649593","23890.9867682225","24473.3360825466","25309.4877269481","26307.1298104489","27345.7375238054","28551.1287747273","29334.452290533","29687.131388114","30084.417570045","30506.1736313589","31111.8967307432","31867.2962337273","32461.8500088153","32304.6171614024","30875.4214343657","30737.8322708385","30322.4900969539","29508.7822260003","29110.6341241773","29595.0773484299","30587.5514671385","",
"Estonia","EST","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7314.17193207887","7818.07392730285","8840.78881734536","9293.63205949374","9250.98340979544","10108.8088309007","10817.2517435324","11547.4584079218","12481.9305095712","13347.1886686946","14682.0987967382","16285.9788725195","17628.0811931555","16717.4944857764","14283.4538717876","14639.473302339","15799.5711195898","16539.1980665458","16833.0584438366","17353.6941835615","17638.4940176526","",
"Ethiopia","ETH","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","227.953643786552","223.742323873503","234.889340338711","221.068662574378","190.253776158471","202.087852363273","222.827761970709","216.776667967843","208.900674736949","207.346647605207","185.864561675209","163.765942299686","178.792379480178","178.202571211262","182.940799519484","199.270245336949","199.38330786142","186.919195814249","190.957106639459","196.782159944818","207.042797011242","204.21303251858","194.168971800397","214.38218922967","233.143737447926","251.422779414527","272.756356351487","294.225703728489","311.784426048442","341.85895616943","370.357901615444","392.205058054653","422.851830873218","454.773174776523","486.268505816991","",
"European Union","EUU","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","10065.6487588286","10538.2619752143","10971.1803665191","11433.8089970151","11965.5938612352","12388.5417847288","12822.8723474626","13297.6251614179","13877.8782590165","14587.0599478269","15318.5861798124","15793.7909146986","16436.377805334","17336.3626424067","17626.5100753588","17398.6362460529","18113.2210551474","18544.4517556772","19061.1515706781","19715.027053947","19925.3720922382","19913.6339515899","20055.727230606","20377.0719774672","20831.2045586759","21324.1906752466","21833.3780947713","22412.7587544445","23325.6907601475","24112.0880474856","24744.3877667493","25046.26328026","25237.6096710203","25116.2503282928","25771.824815301","26413.8560390076","26905.2525070416","27603.982555241","28388.3786942003","29188.9144806631","30272.5053079718","30873.7870175301","31200.0394222272","31498.653931555","32186.8345262243","32728.0354000781","33698.8951179793","34610.397911266","34637.2834948842","33017.6078302137","33654.052536905","34138.1253684292","34012.0795615169","33883.2327419836","34405.1751738888","35079.1504232241","",
"Fragile and conflict affected situations","FCS","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1076.49400905542","1016.9860820459","1135.17067811488","890.664333934942","912.623896984294","944.416924805343","952.474999259474","959.55686624313","996.618680775198","1048.36616198148","1148.14133050175","1203.91204464185","1196.84112157232","1199.16978443612","1159.7739467757","1077.06786389267","1198.3388954204","1244.31380497661","1292.60082343851","1329.49011509335","1367.47709855034","1394.62336937271","1442.58563783288","1328.38510170164","1380.82371915178","1422.6512791871","1432.24586058553","1431.25877011399","",
"Finland","FIN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","12196.0541626298","13031.2357051806","13328.8754575199","13669.7577638295","14306.0648693674","15014.5568704979","15313.3235762823","15560.9444388034","15848.0448295851","17378.4753280587","18374.8846098727","18784.2446192825","20117.2034572943","21400.2744572448","21977.5379472683","22275.119244768","22284.5531259895","22275.5265288337","22860.1758811868","24425.7538335364","25662.1156937757","25883.7482119968","26533.7888866601","27199.3339463676","27923.9463980855","28791.2008085734","29480.1829040324","30442.944016372","31936.008836818","33439.8752671522","33516.918478267","31362.8215887906","30150.2300168359","29784.3167512964","30824.4435088236","31998.9092365331","33061.065001826","35023.6717792955","36827.0404820568","38374.506687342","40452.7817520762","41402.4084947568","41996.189286933","42731.5685130833","44280.4789637565","45355.9602901481","47014.4566278855","49242.1256125369","49366.6362645812","45068.4366669327","46205.1660111855","47173.8305830842","46280.3116050423","45718.368682964","45207.1400279528","45132.7902809347","",
"Fiji","FJI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1774.2192512392","1774.51802398801","1775.60537102684","1825.16449438362","1853.65343127015","1751.37564744729","1705.61763159589","1887.45513440379","1992.05714818768","2000.58243453926","2207.62632146335","2310.56221698763","2432.2253138429","2659.32556269437","2674.07691626598","2636.00920248459","2657.74924488633","2764.15741741494","2764.42026777481","3041.50543664321","2928.12388502609","3038.37722987591","2783.02663809391","2605.76775149977","2764.07049641275","2594.6979383914","2768.99589356318","2574.4435737962","2594.75989013955","2781.21122673834","2926.35960267849","2820.85537223936","2956.48747659587","2977.51039470771","3085.86836577466","3122.91338655395","3235.34487733163","3130.72411222178","3141.88149047279","3392.17276653376","3315.06745382024","3368.94323168374","3470.45822650081","3501.14951939689","3678.92128895585","3689.05389974613","3732.0981592487","3667.81716844095","3668.44369172262","3580.87192726962","3651.9582906354","3718.8557990424","3759.29171299663","3959.21008959416","4146.76376574895","4349.52381718042","",
"France","FRA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","12992.041203649","13525.2545228643","14225.3288940494","14775.9388494063","15533.5595243597","16088.8808459601","16765.2300476597","17411.0025093336","18024.8839583397","19149.6488602744","20091.9671083245","20986.4200392066","21741.1784493925","22904.6660392569","23692.0107935946","23299.7276530234","24176.1863396963","24908.7671451621","25813.3394083553","26643.5157161941","26963.8640903793","27134.3183418241","27679.0984745859","27878.3234011284","28145.6990876674","28438.9429070929","28935.9161284191","29501.013654495","30708.5193191391","31854.6464888054","32597.945923111","32910.5167516832","33271.1282909752","32924.3242833795","33571.3284405763","34147.7378460039","34499.338998389","35181.0325793874","36298.0945630826","37342.2060140288","38524.5051197802","38992.6269438912","39143.0451650002","39185.1135537841","39981.4987590109","40319.2099940731","40989.9926574889","41699.1735183215","41547.7670146856","40118.7680187835","40705.7662299421","41351.6528296788","41227.1835155204","41268.4606253644","41204.0094139333","41533.8672836724","",
"Faroe Islands","FRO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","47381.5227624969","","","","","","",
"Micronesia, Fed. Sts.","FSM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","2309.53832566065","2283.34911352972","2290.75907464107","2319.33265709387","2350.14783619112","2461.60935560102","2494.32789076406","2631.85349083361","2565.4581019457","2708.90801585281","2605.5778330419","2443.8310052428","2522.34031307872","2567.39552360242","2693.99694184427","2747.7162463335","2769.03144214768","2823.9983680139","2738.92718776605","2808.03644214492","2817.18950741733","2774.91915806808","2719.62704793361","2759.28503398152","2838.44854708113","2900.65590753528","2915.89301343476","2806.56675229976","2702.56740004899","2793.35806239314","",
"Gabon","GAB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","4377.33216397258","4974.05405367781","5285.53845432329","5537.34660297812","5706.38992798733","6080.70383528458","6237.11041624907","6361.66878280432","6382.41574366059","6752.29556599105","7189.06373935425","7773.56742932094","8494.00405391394","9186.65315993854","12571.1352402416","14683.3578744956","19492.6797363049","16663.2350865892","12365.337150311","12130.4859506766","12139.5405182566","12443.6060177545","11755.099762449","12096.509283355","12665.721857053","12042.3424221308","11624.2170696803","9369.3007157684","10284.3491845516","10859.8995462744","11116.4123019926","11482.59663806","10835.9373460004","10971.3344263149","11085.5927356943","11338.9499169745","11450.3614326657","11800.8967562028","11906.5692224452","10578.7994962858","10134.0432636544","10113.2147368698","9863.00367579985","9863.53793693067","9714.63826900041","9871.94458157789","9302.85527948612","9611.13007890933","9086.07552598786","8894.60329054399","9312.04946268888","9748.86145951197","10030.6295312723","10359.5228190677","10567.5429208651","10751.9346741301","",
"United Kingdom","GBR","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","13868.6146823228","14117.7639933015","14184.3575253651","14635.5862410318","15273.3288038001","15598.7586283753","15830.9083987932","16109.7630068517","16670.3510559051","16941.909278944","17879.8175987393","18424.8012093068","19151.0056066857","20359.5271446423","19843.5852487141","19549.6957925403","20125.8461014422","20628.3690193572","21492.6358625225","22275.496245622","21794.7526742651","21617.4587558942","22061.1017113171","22984.3672140935","23469.9885965526","24397.3158699632","25108.403709912","26397.8932767565","27863.7009700531","28509.0820474467","28627.7536612551","28220.0087901761","28245.0779437356","28883.8551095471","29929.7203789067","30598.8152221341","31298.9009473351","32194.6481790456","33125.2386283966","34098.9778262237","35249.7986213862","36071.6112870779","36780.3026671508","37878.4071073591","38615.5997330887","39491.2082382329","40183.2221101528","40890.5885594713","40315.5720608148","38280.1743244877","38708.6762921633","38986.8684399667","39225.0846481199","39707.956583944","40620.0166983552","41187.6838839368","",
"Georgia","GEO","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","1787.61349014902","1900.46532511167","1999.53486407912","2069.7814230017","2148.48168556109","2475.67733876305","2510.52836236891","2461.48050677557","2598.06994358774","2802.47442316403","2987.19614852176","3146.57073277863","3340.72654312202","3568.02151250195","3802.89280590794","3943.54268056855","4117.3515657715","4164.35407190837","4305.49460340041","4500.55660299013","4681.73438234751","4260.97544458008","4280.12104951978","4473.39334534801","4140.63340000171","3529.26236431662","2765.06782736343","1511.79787262704","1060.6578918713","960.025842887388","1011.5357451144","1153.55704827821","1298.67303721283","1352.2145553073","1401.88498568714","1438.70724582088","1518.80939440751","1612.75611596153","1814.41681657346","1946.03095947137","2160.8396865741","2394.45658976355","2725.61418011923","2824.66923253678","2753.54571242619","2964.47704802208","3220.39135994255","3469.67168907551","3633.74086935578","3851.72340996133","4010.25399062559","",
"Ghana","GHA","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1053.26753480031","1055.39839768674","1064.81804698002","1078.55425795415","1071.5923327825","1058.47227574012","990.225830925518","999.593776527519","983.317949406056","1020.49020475591","1093.71625710693","1120.74336269751","1062.02692214997","1061.51435755436","1104.23773079531","944.623840836218","893.81570932021","899.212562457854","959.923249191475","918.373037019369","901.242856548062","844.98532573499","761.116619440234","701.526524722111","736.434485090631","749.277570312856","764.91045817356","779.204820543026","800.944361470703","819.213130464894","823.58167272907","843.190919031723","851.626344891257","868.471881279423","873.406476553015","886.449233424026","905.201052910288","921.746011310641","943.565928899088","962.823573944944","975.081014110789","989.443554508769","1008.13641247719","1033.54514540521","1063.40046240887","1097.23560679064","1137.54907701668","1156.63909329045","1230.36245921658","1257.49303045814","1323.09914056856","1471.97135793989","1569.95590485655","1644.84533970772","1670.67945209761","1696.64459489935","",
"Gibraltar","GIB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","400.720130152021","402.275955272389","414.301081361173","414.771938206459","413.327967775603","401.946103281914","391.466752431526","387.986232011074","383.005787013708","384.009604600072","388.218412453555","398.210152791343","404.648422620732","412.798829013718","415.830329283978","423.506078289833","437.631741543118","435.109943372602","436.673006125638","440.260363399699","440.799942136545","437.316129265037","446.810691522768","433.566587821872","430.0564738591","434.864006492896","439.871776078498","437.939172928558","427.985402949741","417.096584819404","",
"Gambia, The","GMB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","422.634469979337","414.351142150218","444.248556620708","444.322328649994","459.556282979765","446.369895999532","433.922683894387","459.234097044019","471.176496864637","513.759588173848","535.755899024398","538.703691468728","556.587433934642","532.932745351078","548.340993862535","547.49453222926","524.20725168844","559.649075093141","556.402931132333","528.518059052868","525.377278578713","513.145910211115","511.364749517388","518.107420355919","515.673974049416","513.396554392331","514.376138129919","514.842707781556","501.544987369716","492.143472491329","489.271172559731","499.149249980256","502.259775410776","519.209361253388","531.744279079511","545.607138507845","511.497418725645","529.363512335947","548.651040187082","526.199542811006","515.236530341353","517.022892433697","529.334159431247","545.544760534145","562.568166142471","520.954806722213","533.791153522585","541.404298711293","528.785423795214","536.277579014395","",
"Guinea-Bissau","GNB","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","487.303424592533","459.824830283004","480.354815262785","477.029334818942","490.00076050442","519.274768978831","535.671397177621","488.915581725464","543.714841540171","544.785520829095","449.355806084855","520.543029965804","531.242144439236","502.279946082544","536.184102097845","546.370047963737","530.194871792348","533.596029006599","545.845906881656","566.340549681197","587.568570463003","603.823722537255","596.917597175641","595.966966168516","601.511037692037","614.275445309478","670.691164275327","698.932807161684","491.806167206769","486.315377285697","501.900472293655","502.125746074399","486.773918252941","479.291307509043","482.172450593132","492.095871351109","492.743718993232","497.63577114979","502.428439503861","507.514919433698","517.889175790384","552.928193498125","529.967558736612","521.385761040781","521.755027549978","533.793632288827","",
"Equatorial Guinea","GNQ","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","747.143651981084","748.422271459583","708.995352036228","684.803457301603","640.414075791954","678.636192900808","631.028620167702","633.986603885311","630.261693907167","603.840118472471","574.495331726479","549.660809738158","715.531414226369","767.271427140494","864.608431000927","981.504423431242","1580.31225011286","3818.69577456802","4569.4978889558","5551.86518878334","6346.12455186171","10026.2544801784","11583.9871085212","12770.6903993043","17058.5530079905","19289.8803652052","20137.4063317017","22514.6848109905","25732.6844069348","25306.4385880814","22366.2939001749","23120.8287225634","24304.5233007482","22617.3253524573","21812.7548748117","19433.2667193828","",
"Greece","GRC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","6780.29045103771","7476.74258905896","7546.30648941031","8280.43578731881","8931.81567237204","9725.15119389365","10242.4247499459","10716.2262935145","11356.2503615412","12434.9654347502","13393.1055013151","14380.7569108262","15739.2195156292","16935.8107272767","15787.2094796795","16635.4652323076","17501.3548728345","17783.1795766402","18826.2114521606","19203.1983549126","19144.2638746312","18678.5871125182","18353.5325434946","18050.2583734464","18321.6749880959","18708.6828143019","18743.4319579101","18258.8910794245","18972.7730596188","19591.234160589","19385.0887495591","19747.557816963","19734.4653146348","19304.8163066403","19592.5659755484","19910.7149977562","20390.5319762027","21200.0528056616","21904.0428469228","22490.6549527631","23276.8301041109","24112.8530246485","24967.0804551074","26350.8461474239","27616.050070383","27700.1597581158","29178.1300014771","30056.6788282246","29876.5221597968","28516.5078392329","26919.3616367757","24497.1695861201","22831.8860868615","22252.5821113424","22480.3471276762","22573.416458041","",
"Grenada","GRD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","2764.6296553914","2950.87428943755","3145.9018887375","3116.64505920538","3088.68967159596","3153.23105874806","3147.77542997643","3215.99531567708","3424.85597843088","3698.5448452459","4142.56947757012","4342.17176884091","4662.50516336503","4934.72082124671","5039.22172050926","4985.72385971224","4799.7504697354","4877.28068281508","4957.01716741658","5130.35611612177","5349.34611533369","5689.3372096002","6253.81454532688","6359.7201308291","6216.99579348076","6414.88500073995","7003.39916684745","6938.6706566076","7837.19984065605","7499.88645517455","7935.96479283175","7984.53422034996","7430.42140694455","7365.6666592364","7394.24016171736","7280.68164823012","7421.96909186598","7934.49572536207","8391.15511048382","",
"Greenland","GRL","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40193.6660251226","","","","","","",
"Guatemala","GTM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1491.21802765946","1514.04119813114","1525.66802583395","1626.30833905972","1655.82129280173","1681.49847960042","1726.46867547093","1749.14489327818","1851.18005720055","1886.20783122433","1939.21727227469","1990.80682527868","2077.24658578799","2156.40889900499","2230.72429127324","2212.65111359089","2313.0448335728","2428.60940986101","2484.06175031449","2533.90605004019","2560.80259030981","2509.75692182389","2357.3872169186","2236.58549566999","2189.84730654765","2121.89069095772","2073.08325320414","2095.35901679188","2125.64122424693","2157.33120546514","2171.2562059425","2196.37879257906","2246.60449160567","2277.77542027227","2311.88176426895","2367.51327013793","2378.98055704697","2423.54231240005","2484.0084199358","2518.06946693877","2546.48106187422","2543.20282873035","2577.93756272427","2579.87425477125","2598.29662109661","2620.77116868777","2699.00690262884","2805.19230640363","2833.75853942043","2787.15065743587","2805.97393749085","2861.19085880303","2884.92058399268","2930.19426816341","2990.61848787341","3052.29506767796","",
"Guam","GUM","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1691.74907599478","1716.88353359879","1682.30922184148","1432.04087997608","1552.35699776827","1677.46725936579","1733.39646319137","1782.1918105262","1779.05939140171","1882.4839422473","1940.29316060708","1977.23969201601","1889.1560025093","1889.5064707984","2009.11188790631","2150.27529236496","2151.80630901407","2063.60073508465","1998.07276815609","1940.19136980045","1961.44384978341","1987.97494103113","1730.72824466172","1623.71111527869","1556.14741528921","1610.69225210062","1616.13870349587","1653.5406531338","1614.73682620127","1553.14758822326","1518.4123270895","1615.51863721959","1741.74824347761","1878.81973988349","2029.5974889736","2120.63958575597","2276.85966985767","2406.57260925082","2354.34792402109","2414.85959686531","2375.10294767062","2425.45463217272","2451.13088050406","2428.35342641798","2509.60897806863","2459.39465644053","2581.34532964993","2755.40216298179","2800.63443045029","2883.35162743078","2998.94127424089","3151.45168557822","3292.23376182673","3452.20227338086","3571.37702505982","3663.4180356253","",
"High income","HIC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","11723.795815029","12097.1220070763","12642.8404124805","13145.1545090522","13823.0520944652","14419.3723582735","15128.6926856301","15653.6437004335","16458.0356547453","17223.6699717372","17681.4186633721","18181.9407282662","18997.9470516386","20009.8142952656","20044.7517763383","19894.7447280351","20719.5831740604","21351.1484045298","22080.6217238103","22791.1799195131","22928.8928520864","23198.810466002","23047.7899816331","23521.5397074909","24435.4395320235","25197.2192552174","25796.3379471084","26502.0669583487","27588.9304765901","28476.3094310489","29153.8629736874","29335.2825347806","29759.4770772615","29923.2269686994","30658.6133504537","31237.4199014752","31933.1605172482","32805.7830430035","33440.4985230084","34333.0962244689","35471.2351415344","35761.9994455767","36090.4290877438","36609.7793917512","37561.5414419799","38312.0306466315","39194.4468706007","39941.3760150144","39747.0764976909","38123.7507004221","39007.9882950372","39467.6517104845","39796.983298334","40013.5991549787","40564.4151282982","41179.6639599009","",
"Hong Kong SAR, China","HKG","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","3380.65856282205","3703.52465744624","4142.3166215943","4392.24949851413","4904.79840796982","4948.80169966203","4902.67041992691","4962.72949938174","5438.14628536762","5796.17109096766","6086.21966779084","6604.25786203202","7208.96543646668","7225.3272541714","7053.55185347564","8091.41589289452","8910.60101238564","9473.5017272595","10006.2175505838","10727.3762213536","11448.7906458484","11604.9395322391","12113.1031092454","13190.9303322599","13148.7912299743","14421.7343725925","16161.2566965214","17421.2383614753","17634.3040963006","18251.0340200185","19132.3753881717","20155.3247575617","21040.6196208638","21813.8217235057","21893.7723520349","21835.1039177596","22758.374654407","21241.5142652937","21567.017772439","23015.9773351812","22975.1034918039","23252.5243194324","24010.5452989458","25896.717757422","27688.7760495619","29446.2780835629","31081.5693480309","31553.6311542501","30711.4742497232","32549.998231121","33888.4825216575","34064.8502257393","34956.0459375884","35624.9016386903","36173.3172873724","",
"Honduras","HND","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1108.13343993477","1092.28305846198","1117.38247975801","1119.73584857486","1143.35418788924","1209.65464147142","1239.05840345124","1278.23747903623","1327.38858903357","1301.50673224763","1312.9803398532","1328.34956476775","1365.97644258972","1431.74607029134","1373.17559805227","1360.85836760125","1458.1752730111","1559.89361748751","1662.46420041371","1685.75454916711","1644.47771370593","1634.44766213788","1562.77266838137","1501.7127781021","1520.09415552521","1536.64118788779","1502.03226967549","1546.07285069254","1570.6850201657","1592.11618293912","1549.27447784456","1555.9657107443","1599.52943660226","1654.93295117129","1592.21583554017","1616.70645548196","1635.78759488037","1678.9483061834","1690.22033122507","1623.33601634858","1681.30172799265","1692.32879272118","1721.36405650875","1765.0609665776","1839.79009776043","1915.14176318796","2003.96719649753","2090.18250415186","2140.89709233745","2053.8614011094","2096.20294862728","2143.03873556544","2198.42753307587","2227.28520520182","2263.52392130704","2313.04507576407","",
"Heavily indebted poor countries (HIPC)","HPC","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","612.403286582432","600.248796727382","626.583610336425","631.529419687192","638.43560686822","649.280563512625","650.229514155048","648.729267644421","650.946637276963","663.451637969265","674.718329666368","684.757763474486","678.639756174292","680.088761099027","700.083815382394","696.469003100631","705.79709075203","713.304602254352","711.190912076649","692.896549111724","673.113013646543","681.885024280787","672.917146130204","659.935500131561","650.760525594157","644.068602829985","645.973889149187","649.592557164437","639.236783398835","634.014096514775","609.008748228898","596.316010775619","574.676578439418","561.452413884065","546.315537544733","555.940704579959","570.059387796271","578.902153399897","583.546387628288","585.138514860243","585.340949313622","593.652145661492","597.383313661497","606.955906807244","621.624329552372","641.498072581406","661.850140896637","685.475303663656","706.432581009814","716.710485860902","736.773115119439","750.325210582135","771.930751269643","793.612674292531","814.352827107356","831.921952703774","",
"Croatia","HRV","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8477.29441219166","9324.72764123749","9774.7448840481","10113.7993058632","9902.58023680898","10572.831828554","10901.4629149945","11473.4053901626","12111.0865955465","12608.3990630035","13124.5228211397","13758.7419438323","14480.3632113328","14782.6699828716","13707.9349058824","13509.1858157682","13902.8312028813","13640.3454912955","13532.8607850919","13539.1222349706","13807.3471951525","",
"Haiti","HTI","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","757.057924590002","763.501093489269","766.317130660616","773.421306755337","766.936379262513","746.410103409099","732.551581655246","723.601295743967","687.190967772073","688.702470721511","693.261232650159","705.38310305865","700.475897774098","711.240101478862","662.279381247833","688.854379944989","698.813565116545","718.456612170314","728.715884062284","727.78310802979","",
"Hungary","HUN","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8813.78931302454","8547.06328730501","8507.5189980555","8770.24550352377","8913.28098069785","8929.1031704153","9242.88889608767","9655.28010386894","9992.99308641583","10440.0163355229","10858.9126662069","11380.2557818575","11849.7562786344","12470.4666733782","13042.9478732261","13566.9603394617","13648.9154307124","13794.4147275975","12908.9814638997","13025.7947978134","13289.9737364452","13144.7094935191","13460.015987645","14042.5628440715","14516.6826781668","",
"IBRD only","IBD","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","1087.78307137038","1101.42653195722","1122.43543485677","1147.85054920993","1210.13732013028","1250.78838685741","1281.30466459341","1308.19005539799","1366.21630758247","1432.62384992145","1504.74879702577","1560.81305923959","1628.96924763206","1713.19726844108","1775.30455802111","1820.90189480622","1905.50367527656","1954.27573757198","1987.5563091546","2035.67037573714","2094.55480794406","2094.25673525761","2099.6649951481","2087.69781078047","2147.10920658587","2201.06862486808","2255.31082524624","2321.36452161943","2363.42649728207","2388.95661125039","2397.03189100142","2384.68500812161","2372.05766072853","2407.2907669907","2435.34287361624","2492.92146294632","2577.8635554537","2671.86704238797","2687.0368306113","2737.7725176979","2857.65574511282","2920.18408494379","3004.9377967488","3130.80068900494","3335.79663284286","3533.51579381711","3779.66013557527","4069.33625795074","4256.56730571557","4302.34657958121","4580.09131385857","4808.6046968229","4988.18894467415","5175.38940060912","5336.22126315929","5477.75942937477","",
"IDA & IBRD total","IBT","GDP per capita (constant 2010 US$)","NY.GDP.PCAP.KD","997.865885454126","1006.63605582186","1026.63687697936","1050.37530464238","1103.16303191982","1138.31314033442","1160.64215564015","1174.72961098285","1221.74991893529","1283.15179459965","1351.77292626628","1402.13756391813","1455.04763198375","1524.78175929214","1581.41998801358","1611.81735481978","1683.08469522476","1723.59326859071","1745.32772205848","1783.4584128734","1829.20215948167","1821.35750859027","1822.20309222868","1807.26089779555","1850.13531347938","1893.73549522123","1930.47346561956","1975.70306725559","2008.84386554297","2028.09958540235","2033.76913381029","2019.68938756375","2004.68755911754","2028.17782401601","2046.21140421918","2089.37226971358","2155.8775738914","2227.20236365407","2237.21981572071","2273.86279574238","2365.20633413978","2411.8750872829","2474.44640000786","2571.80207601064","2739.23204464752","2890.98236116015","3080.65752511878","3301.94375861542","3442.67986072451","3476.25419127541","3685.60828886243","3854.10636503155","3986.13653827323","4125.30252060887","4244.86730439793","4345.07248878571","",
